Timestamp,PreprocessMs,InferenceMs,PostprocessMs,TotalMs
2026-06-07 16:59:44.825,4.858,18.006,1.454,24.318
2026-06-07 16:59:44.870,5.075,17.206,0.849,23.129
2026-06-07 16:59:44.917,4.766,16.833,1.471,23.071
2026-06-07 16:59:44.967,5.066,17.642,1.445,24.154
2026-06-07 16:59:45.012,5.126,16.720,0.852,22.698
2026-06-07 16:59:45.060,4.725,16.867,1.482,23.074
2026-06-07 16:59:45.108,4.870,17.896,0.810,23.577
2026-06-07 16:59:45.155,4.780,16.955,0.847,22.583
2026-06-07 16:59:45.203,4.863,16.946,1.475,23.285
2026-06-07 16:59:45.252,5.004,17.697,0.809,23.510
2026-06-07 16:59:45.298,4.589,17.094,1.475,23.158
2026-06-07 16:59:45.347,5.035,17.377,1.450,23.862
2026-06-07 16:59:45.394,4.850,18.107,0.827,23.785
2026-06-07 16:59:45.440,4.896,17.061,1.464,23.421
2026-06-07 16:59:45.488,4.907,17.004,1.449,23.361
2026-06-07 16:59:45.537,4.847,18.761,0.802,24.410
2026-06-07 16:59:45.583,4.994,17.084,1.646,23.725
2026-06-07 16:59:45.615,4.894,17.119,1.499,23.513
2026-06-07 16:59:45.663,5.030,17.762,0.864,23.656
2026-06-07 16:59:45.712,5.316,17.555,1.580,24.452
2026-06-07 16:59:45.759,4.744,17.134,1.468,23.347
2026-06-07 16:59:45.806,4.791,18.165,0.807,23.764
2026-06-07 16:59:45.854,4.860,17.116,1.414,23.391
2026-06-07 16:59:45.902,4.789,17.311,1.596,23.696
2026-06-07 16:59:45.935,5.261,17.968,0.806,24.036
2026-06-07 16:59:45.981,4.761,17.095,1.649,23.505
2026-06-07 16:59:46.014,4.875,16.897,1.506,23.277
2026-06-07 16:59:46.061,4.819,17.233,0.812,22.865
2026-06-07 16:59:46.109,4.845,17.225,1.473,23.543
2026-06-07 16:59:46.157,4.895,17.381,1.581,23.857
2026-06-07 16:59:46.189,4.770,18.021,0.778,23.570
2026-06-07 16:59:46.236,4.720,17.513,1.484,23.717
2026-06-07 16:59:46.283,4.949,17.202,0.805,22.956
2026-06-07 16:59:46.332,5.073,17.793,1.473,24.340
2026-06-07 16:59:46.379,4.839,16.819,1.482,23.140
2026-06-07 16:59:46.426,4.797,17.013,0.801,22.611
2026-06-07 16:59:46.476,4.877,18.010,1.462,24.349
2026-06-07 16:59:46.523,4.813,17.032,1.451,23.297
2026-06-07 16:59:46.569,4.898,16.937,0.803,22.638
2026-06-07 16:59:46.617,4.932,18.205,1.473,24.610
2026-06-07 16:59:46.666,4.853,16.944,1.454,23.251
2026-06-07 16:59:46.712,4.761,17.326,0.820,22.907
2026-06-07 16:59:46.762,5.201,17.933,1.615,24.749
2026-06-07 16:59:46.809,4.801,17.260,1.450,23.512
2026-06-07 16:59:46.855,4.906,16.887,0.784,22.578
2026-06-07 16:59:46.907,4.785,18.536,1.475,24.796
2026-06-07 16:59:46.951,4.819,17.046,1.449,23.315
2026-06-07 16:59:46.998,4.929,17.015,0.802,22.747
2026-06-07 16:59:47.047,5.067,17.688,1.556,24.312
2026-06-07 16:59:47.096,4.701,17.432,2.393,24.527
2026-06-07 16:59:47.126,4.773,17.803,0.855,23.432
2026-06-07 16:59:47.175,4.936,18.407,1.479,24.823
2026-06-07 16:59:47.218,4.894,14.324,1.480,20.698
2026-06-07 16:59:47.264,4.873,14.325,0.796,19.994
2026-06-07 16:59:47.314,4.868,15.139,1.532,21.539
2026-06-07 16:59:47.362,4.843,14.595,0.820,20.258
2026-06-07 16:59:47.408,4.728,14.350,1.467,20.546
2026-06-07 16:59:47.457,4.788,15.676,1.466,21.931
2026-06-07 16:59:47.502,4.789,14.378,0.846,20.013
2026-06-07 16:59:47.551,4.682,14.784,1.461,20.927
2026-06-07 16:59:47.599,4.939,15.354,1.463,21.757
2026-06-07 16:59:47.645,4.779,14.247,0.800,19.827
2026-06-07 16:59:47.693,4.816,14.325,1.462,20.604
2026-06-07 16:59:47.745,4.856,15.199,1.464,21.519
2026-06-07 16:59:47.788,4.752,14.485,0.857,20.094
2026-06-07 16:59:47.836,4.827,14.506,1.710,21.043
2026-06-07 16:59:47.870,4.852,15.235,1.458,21.546
2026-06-07 16:59:47.915,4.630,14.508,0.795,19.934
2026-06-07 16:59:47.964,4.899,14.420,1.474,20.793
2026-06-07 16:59:48.014,4.865,14.966,1.488,21.320
2026-06-07 16:59:48.059,5.281,14.655,0.809,20.745
2026-06-07 16:59:48.107,4.723,14.904,1.476,21.104
2026-06-07 16:59:48.155,4.803,15.592,1.484,21.880
2026-06-07 16:59:48.201,4.711,14.470,0.805,19.986
2026-06-07 16:59:48.248,4.631,14.489,1.469,20.589
2026-06-07 16:59:48.297,5.165,14.843,1.541,21.550
2026-06-07 16:59:48.343,4.761,14.274,0.809,19.846
2026-06-07 16:59:48.391,4.721,14.972,1.470,21.164
2026-06-07 16:59:48.439,4.942,15.230,0.805,20.978
2026-06-07 16:59:48.485,4.761,14.397,0.792,19.950
2026-06-07 16:59:48.533,4.607,14.543,1.500,20.650
2026-06-07 16:59:48.581,4.847,15.730,0.829,21.406
2026-06-07 16:59:48.628,4.786,14.290,1.645,20.721
2026-06-07 16:59:48.661,4.727,14.285,1.470,20.483
2026-06-07 16:59:48.708,5.132,15.322,0.857,21.311
2026-06-07 16:59:48.756,4.776,14.821,1.475,21.072
2026-06-07 16:59:48.803,4.740,14.441,1.661,20.842
2026-06-07 16:59:48.836,4.848,15.498,0.836,21.183
2026-06-07 16:59:48.882,4.811,14.285,1.465,20.561
2026-06-07 16:59:48.930,4.738,14.403,1.465,20.606
2026-06-07 16:59:48.977,4.813,14.939,0.805,20.558
2026-06-07 16:59:49.028,4.759,17.449,1.473,23.680
2026-06-07 16:59:49.076,4.958,17.024,1.429,23.411
2026-06-07 16:59:49.123,4.861,18.464,0.794,24.119
2026-06-07 16:59:49.172,4.700,17.027,1.491,23.219
2026-06-07 16:59:49.218,4.906,17.115,1.458,23.480
2026-06-07 16:59:49.265,4.915,18.101,0.787,23.803
2026-06-07 16:59:49.313,4.692,17.264,1.593,23.550
2026-06-07 16:59:49.346,4.769,17.020,1.493,23.283
2026-06-07 16:59:49.394,4.722,18.695,0.808,24.225
2026-06-07 16:59:49.441,4.755,17.440,1.639,23.833
2026-06-07 16:59:49.474,4.724,17.616,1.450,23.791
2026-06-07 16:59:49.520,4.886,18.286,0.804,23.976
2026-06-07 16:59:49.568,4.790,17.350,1.623,23.763
2026-06-07 16:59:49.597,4.875,14.964,0.796,20.636
2026-06-07 16:59:49.645,4.964,15.097,1.498,21.559
2026-06-07 16:59:49.693,4.804,14.840,1.446,21.091
2026-06-07 16:59:49.741,5.310,15.031,0.809,21.151
2026-06-07 16:59:49.789,5.013,15.597,1.479,22.090
2026-06-07 16:59:49.836,4.812,14.576,1.482,20.871
2026-06-07 16:59:49.883,5.124,14.663,0.799,20.588
2026-06-07 16:59:49.932,4.828,15.384,1.450,21.663
2026-06-07 16:59:49.980,4.770,14.660,1.746,21.177
2026-06-07 16:59:50.011,4.727,14.575,0.853,20.155
2026-06-07 16:59:50.061,4.773,15.052,1.456,21.281
2026-06-07 16:59:50.107,4.781,14.951,1.691,21.423
2026-06-07 16:59:50.138,4.761,14.714,0.806,20.281
2026-06-07 16:59:50.187,5.983,14.759,1.460,22.201
2026-06-07 16:59:50.233,4.860,14.589,1.500,20.949
2026-06-07 16:59:50.280,4.876,14.649,0.842,20.367
2026-06-07 16:59:50.328,5.009,15.338,1.487,21.834
2026-06-07 16:59:50.376,4.781,15.004,1.459,21.245
2026-06-07 16:59:50.423,4.753,14.888,0.973,20.615
2026-06-07 16:59:50.458,4.784,15.971,1.467,22.223
2026-06-07 16:59:50.503,4.802,14.722,1.445,20.970
2026-06-07 16:59:50.551,4.779,14.994,0.990,20.764
2026-06-07 16:59:50.585,4.933,15.645,1.483,22.062
2026-06-07 16:59:50.628,4.915,14.674,0.900,20.490
2026-06-07 16:59:50.664,4.902,14.668,1.465,21.035
2026-06-07 16:59:50.712,5.150,15.162,1.512,21.823
2026-06-07 16:59:50.758,4.823,14.964,0.816,20.603
2026-06-07 16:59:50.806,4.858,14.620,1.694,21.172
2026-06-07 16:59:50.840,4.770,15.658,1.477,21.906
2026-06-07 16:59:50.885,4.804,14.538,0.856,20.198
2026-06-07 16:59:50.933,4.894,14.607,1.487,20.988
2026-06-07 16:59:50.982,5.610,15.183,1.499,22.292
2026-06-07 16:59:51.028,4.894,14.495,0.812,20.202
2026-06-07 16:59:51.076,4.922,14.575,1.466,20.964
2026-06-07 16:59:51.125,4.916,15.922,1.460,22.298
2026-06-07 16:59:51.170,4.787,14.529,0.799,20.116
2026-06-07 16:59:51.219,4.745,14.747,1.715,21.208
2026-06-07 16:59:51.253,4.991,15.291,1.473,21.755
2026-06-07 16:59:51.297,4.729,14.535,0.825,20.088
2026-06-07 16:59:51.345,4.699,14.934,1.721,21.355
2026-06-07 16:59:51.380,5.037,15.038,1.531,21.606
2026-06-07 16:59:51.426,4.654,17.588,0.816,23.058
2026-06-07 16:59:51.474,4.685,17.766,1.492,23.944
2026-06-07 16:59:51.523,4.786,18.390,1.453,24.629
2026-06-07 16:59:51.569,4.843,17.642,0.809,23.295
2026-06-07 16:59:51.618,4.879,17.894,1.604,24.378
2026-06-07 16:59:51.650,4.718,18.581,0.811,24.110
2026-06-07 16:59:51.697,4.880,17.578,1.635,24.093
2026-06-07 16:59:51.730,4.843,18.093,1.474,24.410
2026-06-07 16:59:51.776,4.827,18.139,0.799,23.765
2026-06-07 16:59:51.821,4.810,14.898,1.461,21.169
2026-06-07 16:59:51.870,4.793,15.247,1.687,21.728
2026-06-07 16:59:51.902,4.718,16.157,0.817,21.693
2026-06-07 16:59:51.949,4.931,15.025,1.484,21.441
2026-06-07 16:59:51.997,4.856,14.848,1.445,21.150
2026-06-07 16:59:52.044,4.726,15.717,0.853,21.296
2026-06-07 16:59:52.092,4.815,15.358,1.498,21.672
2026-06-07 16:59:52.140,4.823,14.808,1.445,21.077
2026-06-07 16:59:52.188,5.019,16.027,0.805,21.852
2026-06-07 16:59:52.236,5.123,15.267,1.630,22.020
2026-06-07 16:59:52.268,4.753,14.964,1.545,21.263
2026-06-07 16:59:52.301,5.126,15.758,0.796,21.681
2026-06-07 16:59:52.347,4.811,15.002,1.480,21.294
2026-06-07 16:59:52.395,4.824,14.719,1.460,21.004
2026-06-07 16:59:52.443,5.030,16.115,0.855,22.000
2026-06-07 16:59:52.489,4.798,14.820,1.467,21.086
2026-06-07 16:59:52.537,4.809,14.777,1.456,21.043
2026-06-07 16:59:52.585,4.851,15.964,0.861,21.675
2026-06-07 16:59:52.631,4.824,14.855,1.498,21.177
2026-06-07 16:59:52.679,4.697,15.013,0.948,20.659
2026-06-07 16:59:52.713,5.130,15.796,0.902,21.828
2026-06-07 16:59:52.759,4.864,15.024,1.452,21.340
2026-06-07 16:59:52.806,5.375,15.247,0.863,21.486
2026-06-07 16:59:52.840,5.562,15.434,1.484,22.479
2026-06-07 16:59:52.885,4.843,15.011,1.489,21.343
2026-06-07 16:59:52.932,4.794,14.847,0.809,20.450
2026-06-07 16:59:52.980,4.998,15.209,1.578,21.785
2026-06-07 16:59:53.028,4.810,15.171,1.523,21.505
2026-06-07 16:59:53.079,4.892,16.118,0.865,21.875
2026-06-07 16:59:53.122,4.770,15.422,1.466,21.659
2026-06-07 16:59:53.170,4.794,14.744,1.455,20.993
2026-06-07 16:59:53.217,5.076,15.223,0.811,21.110
2026-06-07 16:59:53.265,5.537,15.441,1.479,22.458
2026-06-07 16:59:53.312,4.874,14.794,1.483,21.152
2026-06-07 16:59:53.358,4.776,14.761,0.808,20.345
2026-06-07 16:59:53.408,4.859,16.105,1.459,22.424
2026-06-07 16:59:53.455,4.722,14.871,1.737,21.330
2026-06-07 16:59:53.487,4.831,14.897,0.864,20.592
2026-06-07 16:59:53.521,4.782,15.840,1.664,22.286
2026-06-07 16:59:53.552,4.767,14.823,1.506,21.096
2026-06-07 16:59:53.600,4.909,17.264,0.872,23.045
2026-06-07 16:59:53.633,4.957,18.025,1.586,24.569
2026-06-07 16:59:53.665,4.829,17.114,1.479,23.422
2026-06-07 16:59:53.711,4.736,17.105,0.861,22.702
2026-06-07 16:59:53.761,5.052,17.764,1.486,24.302
2026-06-07 16:59:53.805,4.833,14.355,0.930,20.118
2026-06-07 16:59:53.838,4.714,14.228,1.472,20.415
2026-06-07 16:59:53.886,4.818,15.604,1.455,21.878
2026-06-07 16:59:53.932,4.968,14.719,0.847,20.534
2026-06-07 16:59:53.979,4.716,14.727,1.465,20.909
2026-06-07 16:59:54.027,4.888,14.842,1.548,21.280
2026-06-07 16:59:54.074,4.781,14.694,0.843,20.318
2026-06-07 16:59:54.121,4.826,14.606,1.481,20.913
2026-06-07 16:59:54.170,5.116,15.162,1.483,21.762
2026-06-07 16:59:54.216,4.650,14.272,0.789,19.711
2026-06-07 16:59:54.264,4.829,14.334,1.478,20.641
2026-06-07 16:59:54.312,5.037,14.693,1.457,21.188
2026-06-07 16:59:54.359,4.645,14.770,0.799,20.214
2026-06-07 16:59:54.406,4.633,14.501,1.450,20.584
2026-06-07 16:59:54.455,4.737,15.633,1.463,21.833
2026-06-07 16:59:54.501,4.639,14.492,0.796,19.927
2026-06-07 16:59:54.548,4.812,14.358,1.480,20.651
2026-06-07 16:59:54.597,5.089,14.551,1.574,21.214
2026-06-07 16:59:54.641,4.883,14.796,0.886,20.565
2026-06-07 16:59:54.676,4.871,14.553,1.458,20.882
2026-06-07 16:59:54.724,4.883,15.482,1.538,21.904
2026-06-07 16:59:54.771,4.764,14.664,0.843,20.271
2026-06-07 16:59:54.818,5.306,14.469,1.483,21.259
2026-06-07 16:59:54.865,4.896,15.050,0.810,20.756
2026-06-07 16:59:54.913,4.867,14.303,1.466,20.636
2026-06-07 16:59:54.961,4.865,14.536,1.477,20.878
2026-06-07 16:59:55.008,4.898,15.400,0.846,21.145
2026-06-07 16:59:55.055,4.731,14.316,1.467,20.514
2026-06-07 16:59:55.103,4.902,14.194,1.487,20.584
2026-06-07 16:59:55.151,4.908,15.456,0.797,21.161
2026-06-07 16:59:55.199,5.285,14.270,1.457,21.013
2026-06-07 16:59:55.246,4.851,14.291,1.482,20.624
2026-06-07 16:59:55.294,4.837,15.037,0.812,20.687
2026-06-07 16:59:55.342,5.275,14.344,1.458,21.078
2026-06-07 16:59:55.389,4.744,14.294,1.460,20.499
2026-06-07 16:59:55.436,5.004,15.001,0.804,20.809
2026-06-07 16:59:55.483,4.707,14.343,1.475,20.525
2026-06-07 16:59:55.531,4.961,14.452,1.458,20.872
2026-06-07 16:59:55.579,5.496,14.957,0.851,21.303
2026-06-07 16:59:55.629,4.712,17.386,1.491,23.589
2026-06-07 16:59:55.679,4.793,17.657,1.572,24.022
